Name,URL
Social Responsibility,https://hbtf.com/en/communities
Annual Reports,https://hbtf.com/en/annual-reports
Work for The Bank,https://hbtf.com/en/working-at-hbtf
Retail,https://hbtf.com/en/retail
Edge,https://hbtf.com/en/retail/programs/edge
Corporate,https://hbtf.com/en/corporate
Treasury,https://hbtf.com/en/treasury-investment
Financial Institutions,https://hbtf.com/en/financial-institutions
Programs,https://hbtf.com/en/retail/programs
Accounts,https://hbtf.com/en/retail/accounts
Cards,https://hbtf.com/en/retail/cards
Loans,https://hbtf.com/en/retail/loans
Credit Programs,https://hbtf.com/en/corporate/credit-programs
E-Services,https://hbtf.com/en/retail/eservice
News,https://hbtf.com/en/news
Iskan Knowledge,https://hbtf.com/en/iskan-knowledge
Real Estate for Sale,https://hbtf.com/en/realestate
Branches and ATMs,https://hbtf.com/en/branches
Saving Account Winners,https://hbtf.com/en/saving-winners/2025
Contact Us,https://hbtf.com/en/contact
العربية,https://hbtf.com/ar/retail/cards
Jordan,https://hbtf.com/en
Palestine,https://hbtf.ps/
Bahrain,https://hbtf.bh/
Iskan Online,https://hbtf.com/en/retail/cards
Iskan Online – Retail,https://www.e-hbtf.com/
Iskan Online - Corporate,https://www.e-hbtf.com/corp/AuthenticationController?FORMSGROUP_ID__=AuthenticationFG&__START_TRAN_FLAG__=Y&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=HBTF&LANGUAGE_ID=001&CORP_FLAG=Y
Main Menu,https://hbtf.com/en/retail/cards
Housing Bank,https://hbtf.com/en
About the Bank,https://hbtf.com/en/the-bank
Board of Directors,https://hbtf.com/en/board-of-director
Bank Management,https://hbtf.com/en/management
Investor's Relations,https://hbtf.com/en/investor-relations
Social Responsibility,https://hbtf.com/en/communities
Annual Reports,https://hbtf.com/en/annual-reports
Work for The Bank,https://hbtf.com/en/working-at-hbtf
Sectors,https://hbtf.com/en/retail/cards
Retail,https://hbtf.com/en/retail
Edge,https://hbtf.com/en/retail/programs/edge
Corporate,https://hbtf.com/en/corporate
Treasury,https://hbtf.com/en/treasury-investment
Financial Institutions,https://hbtf.com/en/financial-institutions
Products & Services,https://hbtf.com/en/retail/cards
Programs,https://hbtf.com/en/retail/programs
Accounts,https://hbtf.com/en/retail/accounts
Cards,https://hbtf.com/en/retail/cards
Loans,https://hbtf.com/en/retail/loans
Credit Programs,https://hbtf.com/en/corporate/credit-programs
E-Services,https://hbtf.com/en/retail/eservice
Useful Links,https://hbtf.com/en/retail/cards
News,https://hbtf.com/en/news
Iskan Knowledge,https://hbtf.com/en/iskan-knowledge
Real Estate for Sale,https://hbtf.com/en/realestate
Branches and ATMs,https://hbtf.com/en/branches
Saving Account Winners,https://hbtf.com/en/saving-winners/2025
Contact Us,https://hbtf.com/en/contact
Jordan,https://hbtf.com/en/retail/cards
Palestine,https://hbtf.ps/
Bahrain,https://hbtf.bh/
Iskan Online – Retail,https://www.e-hbtf.com/
Iskan Online - Corporate,https://www.e-hbtf.com/corp/AuthenticationController?FORMSGROUP_ID__=AuthenticationFG&__START_TRAN_FLAG__=Y&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=HBTF&LANGUAGE_ID=001&CORP_FLAG=Y
Retail | Cards,https://hbtf.com/en/retail/Array
Retail |,https://hbtf.com/en/retail
Cards,https://hbtf.com/en/retail/cards
Debit Cards,https://hbtf.com/en/retail/cards-list/debit-cards-2
Credit Cards,https://hbtf.com/en/retail/cards-list/credit-cards-2
Iskan V-Card,https://hbtf.com/en/retail/cards/iskan-v-card
Iskan Bracelet,https://hbtf.com/en/retail/cards/payment-wearable
Iskan Coins,https://hbtf.com/en/iskan-coins
Iskan Gain,https://hbtf.com/en/iskan-gain
Installment Program - Credit Cards,https://hbtf.com/en/installment
Bill Payments-Visa,https://hbtf.com/en/e-fawatercom-bill-payments-through-visa-credit-card
Card Protection Service,https://hbtf.com/en/cards-services-online-shopping-purchase-protection-3d-secure-otp
Credit Cards Balance Transfer,https://hbtf.com/en/credit-cards-balance-transfer
Debit The Credit,https://hbtf.com/en/debit-credit
Credit Card Instant Cashflow,https://hbtf.com/en/instant-cashflow
Free international internet package,https://hbtf.com/en/free-internet-package
Al Ameed Coffee offer,https://hbtf.com/en/al-ameed-offer
Haider Murad Group Offer,https://hbtf.com/en/haider-murad-discount
Installments at Al Dada Group,https://hbtf.com/en/dada-group-cashback
Travel Discounts Turkey,https://hbtf.com/en/turkey-discounts
Travel Discounts France,https://hbtf.com/en/france-discounts
Travel Discounts UK,https://hbtf.com/en/uk-discounts
Travel Discounts USA,https://hbtf.com/en/usa-discounts
Purchases discount at Istanbul Airport,https://hbtf.com/en/unifree-duty-free-istanbul
Close Menu,https://hbtf.com/en/retail/cards
Debit Cards,https://hbtf.com/en/retail/cards#nav-131
Credit Cards,https://hbtf.com/en/retail/cards#nav-132
V-Card,https://hbtf.com/en/retail/cards#nav-252
Iskan Coins,https://hbtf.com/en/retail/cards#nav-120-bms
Iskan Gain,https://hbtf.com/en/retail/cards#nav-284-bms
Edge Debit Card,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
Learn More,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
Iskan Plus Visa Cards,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
Learn More,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
Standard Visa Card,https://hbtf.com/en/retail/cards/standard-visa-card
,https://hbtf.com/en/retail/cards/standard-visa-card
,https://hbtf.com/en/retail/cards/standard-visa-card
Learn More,https://hbtf.com/en/retail/cards/standard-visa-card
Iskan Bracelet,https://hbtf.com/en/retail/cards/payment-wearable
,https://hbtf.com/en/retail/cards/payment-wearable
,https://hbtf.com/en/retail/cards/payment-wearable
Learn More,https://hbtf.com/en/retail/cards/payment-wearable
All Cards,https://hbtf.com/en/retail/cards-list/debit-cards-2
Visa Infinite Dollar Card,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
Learn More,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
Visa Platinum Credit Card,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
Learn More,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
Visa Infinite Card,https://hbtf.com/en/retail/cards/visa-infinite-card
,https://hbtf.com/en/retail/cards/visa-infinite-card
,https://hbtf.com/en/retail/cards/visa-infinite-card
Learn More,https://hbtf.com/en/retail/cards/visa-infinite-card
​Visa Signature,https://hbtf.com/en/retail/cards/visa-signature
,https://hbtf.com/en/retail/cards/visa-signature
,https://hbtf.com/en/retail/cards/visa-signature
Learn More,https://hbtf.com/en/retail/cards/visa-signature
All Cards,https://hbtf.com/en/retail/cards-list/credit-cards-2
Iskan V-Card,https://hbtf.com/en/retail/cards/iskan-v-card
Learn More,https://hbtf.com/en/retail/cards/iskan-v-card
,https://hbtf.com/en/retail/cards/iskan-v-card
,https://hbtf.com/en/iskan-coins
,https://hbtf.com/en/iskan-gain
Debit Cards,javascript:void(0);
Edge Debit Card,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
Learn More,https://hbtf.com/en/retail/cards/edge-visa-debit-cards
Iskan Plus Visa Cards,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
Learn More,https://hbtf.com/en/retail/cards/iskan-plus-visa-cards
Standard Visa Card,https://hbtf.com/en/retail/cards/standard-visa-card
,https://hbtf.com/en/retail/cards/standard-visa-card
,https://hbtf.com/en/retail/cards/standard-visa-card
Learn More,https://hbtf.com/en/retail/cards/standard-visa-card
Iskan Bracelet,https://hbtf.com/en/retail/cards/payment-wearable
,https://hbtf.com/en/retail/cards/payment-wearable
,https://hbtf.com/en/retail/cards/payment-wearable
Learn More,https://hbtf.com/en/retail/cards/payment-wearable
All Cards,https://hbtf.com/en/retail/cards-list/debit-cards-2
Credit Cards,javascript:void(0);
Visa Infinite Dollar Card,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
Learn More,https://hbtf.com/en/retail/cards/visa-infinite-dollar-card
Visa Infinite Card,https://hbtf.com/en/retail/cards/visa-infinite-card
,https://hbtf.com/en/retail/cards/visa-infinite-card
,https://hbtf.com/en/retail/cards/visa-infinite-card
Learn More,https://hbtf.com/en/retail/cards/visa-infinite-card
Visa Platinum Credit Card,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
Learn More,https://hbtf.com/en/retail/cards/visa-platinum-credit-card
​Visa Signature,https://hbtf.com/en/retail/cards/visa-signature
,https://hbtf.com/en/retail/cards/visa-signature
,https://hbtf.com/en/retail/cards/visa-signature
Learn More,https://hbtf.com/en/retail/cards/visa-signature
All Cards,https://hbtf.com/en/retail/cards-list/credit-cards-2
V-Card,javascript:void(0);
Iskan V-Card,https://hbtf.com/en/retail/cards/iskan-v-card
Learn More,https://hbtf.com/en/retail/cards/iskan-v-card
,https://hbtf.com/en/retail/cards/iskan-v-card
Iskan Coins,javascript:void(0);
,https://hbtf.com/en/iskan-coins
Iskan Gain,javascript:void(0);
,https://hbtf.com/en/iskan-gain
,https://hbtf.com/en/efawatercom-bill-payments
eFAWATEERcom‎‏,https://hbtf.com/en/efawatercom-bill-payments
Read More,https://hbtf.com/en/efawatercom-bill-payments
,https://hbtf.com/en/credit-cards-balance-transfer
Balance Transfer,https://hbtf.com/en/credit-cards-balance-transfer
Read More,https://hbtf.com/en/credit-cards-balance-transfer
,https://hbtf.com/en/instant-cashflow
Credit Card Instant Cashflow,https://hbtf.com/en/instant-cashflow
Read More,https://hbtf.com/en/instant-cashflow
,https://hbtf.com/en/installment
Installment Programm,https://hbtf.com/en/installment
Learn More,https://hbtf.com/en/installment
,https://hbtf.com/en/retail/cards/visa-classic
,https://hbtf.com/en/retail/cards/visa-classic
,https://hbtf.com/en/iskan-gain
,https://hbtf.com/en/iskan-gain
,https://hbtf.com/en/iskan-coins
When does my credit card statement get issued?,https://hbtf.com/en/retail/cards#collapse-0
What are the available payment instructions on credit cards?,https://hbtf.com/en/retail/cards#collapse-1
How can I apply for a credit card?,https://hbtf.com/en/retail/cards#collapse-2
Click Here,https://hbtf.com/en/retail/cards-list/credit-cards-2
Can I use my card for online purchases?,https://hbtf.com/en/retail/cards#collapse-3
Thursday 31 October 2024Housing Bank Launches 15% Cashback Campaign on Eco-friendly Purchases,https://hbtf.com/en/news/cashback-eco-friendly-purchases
Monday 8 January 2024Housing Bank Launches an Instant Cash Campaign for Purchases Made with Visa Debit Cards,https://hbtf.com/en/news/launches-instant-cash
Tuesday 30 May 202325% Cashback on Delivery Apps When Using the ISKAN V-Card,https://hbtf.com/en/news/vcard-cashback
,https://hbtf.com/en/retail/cards#collapseExample
,javascript:void(0);
About the Bank,https://hbtf.com/en/the-bank
Board of Directors,https://hbtf.com/en/board-of-director
Bank Management,https://hbtf.com/en/management
Investor's Relations,https://hbtf.com/en/investor-relations
Regional Presence,https://hbtf.com/en/regional-network
Social Responsibility,https://hbtf.com/en/communities
Annual Reports,https://hbtf.com/en/annual-reports
Work at The Bank,https://hbtf.com/en/working-at-hbtf
Saving Account,https://hbtf.com/en/retail/accounts/saving-account
Housing Loans,https://hbtf.com/en/retail/loans/housing-loans
Credit Programs,https://hbtf.com/en/corporate/credit-programs
Credit Cards,https://hbtf.com/en/retail/cards-list/credit-cards-2
Iskan Coins,https://hbtf.com/en/iskan-coins
Iskan V-Card,https://hbtf.com/en/retail/cards/iskan-v-card
Iskan Young,https://hbtf.com/en/iskan-young
Mustaqbaly Account,https://hbtf.com/en/retail/programs/Mustaqbaly-account
Easy Tawfeer,https://hbtf.com/en/easy-tawfeer
Advanced Salary Service,https://hbtf.com/en/advanced-salary-service
Bill Payments eFAWATERcom,https://hbtf.com/en/efawatercom-bill-payments
Safety Deposit Boxes,https://hbtf.com/en/safety-deposit-boxes
Trade Finance & Global Payment,https://hbtf.com/en/trade-finance-and-global-payment-services
E-Services,https://hbtf.com/en/retail/eservice
Iskan Gain,https://hbtf.com/en/iskan-gain
Iskan Mobile,https://hbtf.com/en/retail/eservice/iskan-mobile
News,https://hbtf.com/en/news
Real Estate For Sale,https://hbtf.com/en/realestate
Branches and ATMs,https://hbtf.com/en/branches
Saving Account Winners,https://hbtf.com/en/saving-winners/2025
Interest & Charges,https://hbtf.com/en/feesandcharges
Iskan Knowledge,https://hbtf.com/en/iskan-knowledge
Contact us,https://hbtf.com/en/contact
,https://www.facebook.com/HousingBank
,https://twitter.com/thehousingbank
,http://www.linkedin.com/company/housing-bank-for-trade-and-finance
,http://www.youtube.com/channel/UCARRAZgZFVQ3y2qoEt6QXGA
,https://www.instagram.com/housingbank
,https://www.tiktok.com/@housingbank
Housing Bank,https://hbtf.com/en/retail/cards#collapseOne1
About the Bank,https://hbtf.com/en/the-bank
Board of Directors,https://hbtf.com/en/board-of-director
Bank Management,https://hbtf.com/en/management
Investor's Relations,https://hbtf.com/en/investor-relations
Regional Presence,https://hbtf.com/en/regional-network
Social Responsibility,https://hbtf.com/en/communities
Annual Reports,https://hbtf.com/en/annual-reports
Work at The Bank,https://hbtf.com/en/working-at-hbtf
Products,https://hbtf.com/en/retail/cards#collapseTwo2
Saving Account,https://hbtf.com/en/retail/accounts/saving-account
Housing Loans,https://hbtf.com/en/retail/loans/housing-loans
Credit Programs,https://hbtf.com/en/corporate/credit-programs
Credit Cards,https://hbtf.com/en/retail/cards-list/credit-cards-2
Iskan Coins,https://hbtf.com/en/iskan-coins
Iskan V-Card,https://hbtf.com/en/retail/cards/iskan-v-card
Iskan Young,https://hbtf.com/en/iskan-young
Mustaqbaly Account,https://hbtf.com/en/retail/programs/Mustaqbaly-account
Services,https://hbtf.com/en/retail/cards#collapseThree3
Easy Tawfeer,https://hbtf.com/en/easy-tawfeer
Advanced Salary Service,https://hbtf.com/en/advanced-salary-service
Bill Payments eFAWATERcom,https://hbtf.com/en/efawatercom-bill-payments
Safety Deposit Boxes,https://hbtf.com/en/safety-deposit-boxes
Trade Finance & Global Payment,https://hbtf.com/en/trade-finance-and-global-payment-services
E-Services,https://hbtf.com/en/retail/eservice
Iskan Gain,https://hbtf.com/en/iskan-gain
Iskan Mobile,https://hbtf.com/en/retail/eservice/iskan-mobile
Others,https://hbtf.com/en/retail/cards#collapseFour4
News,https://hbtf.com/en/news
Real Estate For Sale,https://hbtf.com/en/realestate
Branches and ATMs,https://hbtf.com/en/branches
Saving Account Winners,https://hbtf.com/en/saving-winners/2025
Interest & Charges,https://hbtf.com/en/feesandcharges
Iskan Knowledge,https://hbtf.com/en/iskan-knowledge
Contact us,https://hbtf.com/en/contact
,https://www.facebook.com/HousingBank
,https://twitter.com/thehousingbank
,http://www.linkedin.com/company/housing-bank-for-trade-and-finance
,http://www.youtube.com/channel/UCARRAZgZFVQ3y2qoEt6QXGA
,https://www.instagram.com/housingbank
,https://www.tiktok.com/@housingbank
,https://www.dic.gov.jo/Default/En
Home,https://hbtf.com/en
Retail,https://hbtf.com/en/retail
Corporate,https://hbtf.com/en/corporate
Treasury,https://hbtf.com/en/treasury-investment
Financial Institutions,https://hbtf.com/en/financial-institutions
Terms & Conditions,https://hbtf.com/en/terms-and-conditions
Privacy Policy,https://hbtf.com/en/privacy-policy
Cookies Policy,https://hbtf.com/en/cookies-policy
Information Security Tips,https://hbtf.com/en/information-security-tips
Accessibility,https://hbtf.com/en/accessibility
Sitemap,https://hbtf.com/en/site-map
dot.jo,https://dot.jo
Download Chrome,https://www.google.com/chrome/
Download Firefox,https://www.mozilla.org/en-US/firefox/new/
Download Edge,https://www.microsoft.com/en-us/edge
Debit Cards,https://hbtf.com/en/retail/cards-list/debit-cards-2
Credit Cards,https://hbtf.com/en/retail/cards-list/credit-cards-2
Cards,https://hbtf.com/en/retail/cards
Saving Account,https://hbtf.com/en/retail/accounts/saving-account
Iskan Mobile,https://hbtf.com/en/retail/eservice/iskan-mobile
Advanced Salary Service,https://hbtf.com/en/advanced-salary-service
Latest News,https://hbtf.com/en/news
,https://hbtf.com/en/contact
,https://hbtf.com/en/branches
,https://hbtf.com/en/loan-calculator
,https://hbtf.com/en/iban-converter
,https://iskanq.hbtf.com/Home/index_a
,https://hbtf.com/en/contact
,https://hbtf.com/en/branches
,https://hbtf.com/en/loan-calculator
,https://hbtf.com/en/iban-converter
,https://hbtf.com/en
,https://iskanq.hbtf.com/Home/index_a
click here.,https://hbtf.com/en/FeesandCharges
Open toolbar,javascript:void(0);
Increase Text,https://hbtf.com/en/retail/cards
Decrease Text,https://hbtf.com/en/retail/cards
Grayscale,https://hbtf.com/en/retail/cards
High Contrast,https://hbtf.com/en/retail/cards
Negative Contrast,https://hbtf.com/en/retail/cards
Light Background,https://hbtf.com/en/retail/cards
Links Underline,https://hbtf.com/en/retail/cards
Readable Font,https://hbtf.com/en/retail/cards
Reset,https://hbtf.com/en/retail/cards
Read Our Privacy Policy,https://hbtf.com/en/privacy-policy
Customize,https://hbtf.com/en/retail/cards#cookies-policy-customize
More details,https://hbtf.com/en/retail/cards#cookies-policy-869
More details,https://hbtf.com/en/retail/cards#cookies-policy-870
More details,https://hbtf.com/en/retail/cards#cookies-policy-871
More details,https://hbtf.com/en/retail/cards#cookies-policy-872
